
  2024-12-26 15:32:02 Running ['artisan' app:handle-package-expiry]  260.80ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:03:02 Running ['artisan' app:handle-package-expiry]  232.68ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:04:02 Running ['artisan' app:handle-package-expiry]  261.81ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:05:01 Running ['artisan' app:handle-package-expiry]  305.13ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:06:01 Running ['artisan' app:handle-package-expiry]  346.16ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:07:01 Running ['artisan' app:handle-package-expiry]  264.86ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:08:02 Running ['artisan' app:handle-package-expiry]  254.01ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:09:01 Running ['artisan' app:handle-package-expiry]  247.39ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:10:01 Running ['artisan' app:handle-package-expiry]  275.97ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:11:01 Running ['artisan' app:handle-package-expiry]  244.09ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:12:02 Running ['artisan' app:handle-package-expiry]  246.41ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:13:02 Running ['artisan' app:handle-package-expiry]  239.96ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:14:01 Running ['artisan' app:handle-package-expiry]  243.18ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:15:02 Running ['artisan' app:handle-package-expiry]  344.78ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:16:02 Running ['artisan' app:handle-package-expiry]  245.86ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:17:02 Running ['artisan' app:handle-package-expiry]  254.05ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:18:01 Running ['artisan' app:handle-package-expiry]  272.13ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:19:01 Running ['artisan' app:handle-package-expiry]  255.68ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:20:02 Running ['artisan' app:handle-package-expiry]  243.18ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:21:02 Running ['artisan' app:handle-package-expiry]  260.05ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:22:01 Running ['artisan' app:handle-package-expiry]  263.87ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:23:01 Running ['artisan' app:handle-package-expiry]  249.65ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:24:02 Running ['artisan' app:handle-package-expiry]  243.74ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:25:01 Running ['artisan' app:handle-package-expiry]  265.68ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:26:01 Running ['artisan' app:handle-package-expiry]  244.51ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:27:02 Running ['artisan' app:handle-package-expiry]  248.99ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:28:02 Running ['artisan' app:handle-package-expiry]  241.89ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:29:01 Running ['artisan' app:handle-package-expiry]  262.74ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:30:02 Running ['artisan' app:handle-package-expiry]  348.58ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:31:02 Running ['artisan' app:handle-package-expiry]  248.50ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:32:01 Running ['artisan' app:handle-package-expiry]  299.65ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:33:03 Running ['artisan' app:handle-package-expiry]  259.91ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:34:01 Running ['artisan' app:handle-package-expiry]  247.84ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:35:01 Running ['artisan' app:handle-package-expiry]  273.68ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:36:02 Running ['artisan' app:handle-package-expiry]  273.15ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:37:02 Running ['artisan' app:handle-package-expiry]  241.42ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:38:01 Running ['artisan' app:handle-package-expiry]  289.87ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:39:01 Running ['artisan' app:handle-package-expiry]  293.93ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:40:02 Running ['artisan' app:handle-package-expiry]  260.82ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:41:02 Running ['artisan' app:handle-package-expiry]  240.09ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:42:01 Running ['artisan' app:handle-package-expiry]  250.25ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:43:01 Running ['artisan' app:handle-package-expiry]  283.73ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:44:01 Running ['artisan' app:handle-package-expiry]  249.66ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:45:02 Running ['artisan' app:handle-package-expiry]  261.72ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:46:01 Running ['artisan' app:handle-package-expiry]  270.53ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:47:01 Running ['artisan' app:handle-package-expiry]  257.72ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:48:01 Running ['artisan' app:handle-package-expiry]  284.43ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:49:02 Running ['artisan' app:handle-package-expiry]  254.61ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:50:02 Running ['artisan' app:handle-package-expiry]  275.21ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:51:01 Running ['artisan' app:handle-package-expiry]  251.19ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:52:01 Running ['artisan' app:handle-package-expiry]  255.44ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:53:02 Running ['artisan' app:handle-package-expiry]  247.70ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:54:01 Running ['artisan' app:handle-package-expiry]  247.57ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:55:01 Running ['artisan' app:handle-package-expiry]  278.13ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:56:01 Running ['artisan' app:handle-package-expiry]  304.37ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:57:02 Running ['artisan' app:handle-package-expiry]  262.10ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:58:02 Running ['artisan' app:handle-package-expiry]  273.57ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 20:59:01 Running ['artisan' app:handle-package-expiry]  247.63ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:00:02 Running ['artisan' inspire] .............. 265.71ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2024-12-26 21:00:02 Running ['artisan' app:handle-package-expiry]  310.09ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:01:01 Running ['artisan' app:handle-package-expiry]  246.67ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:02:01 Running ['artisan' app:handle-package-expiry]  281.77ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:03:01 Running ['artisan' app:handle-package-expiry]  265.85ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:04:02 Running ['artisan' app:handle-package-expiry]  252.83ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:05:01 Running ['artisan' app:handle-package-expiry]  250.96ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:06:01 Running ['artisan' app:handle-package-expiry]  322.55ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:07:01 Running ['artisan' app:handle-package-expiry]  243.70ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:08:02 Running ['artisan' app:handle-package-expiry]  250.73ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:09:01 Running ['artisan' app:handle-package-expiry]  249.54ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:10:01 Running ['artisan' app:handle-package-expiry]  325.08ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:11:01 Running ['artisan' app:handle-package-expiry]  315.69ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:12:02 Running ['artisan' app:handle-package-expiry]  261.63ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:13:01 Running ['artisan' app:handle-package-expiry]  247.82ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:14:01 Running ['artisan' app:handle-package-expiry]  259.59ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:15:02 Running ['artisan' app:handle-package-expiry]  320.92ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:16:01 Running ['artisan' app:handle-package-expiry]  257.30ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:17:01 Running ['artisan' app:handle-package-expiry]  285.00ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:18:01 Running ['artisan' app:handle-package-expiry]  255.98ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:19:02 Running ['artisan' app:handle-package-expiry]  246.61ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:20:02 Running ['artisan' app:handle-package-expiry]  269.16ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:21:01 Running ['artisan' app:handle-package-expiry]  263.43ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:22:01 Running ['artisan' app:handle-package-expiry]  282.91ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:23:01 Running ['artisan' app:handle-package-expiry]  258.16ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:24:01 Running ['artisan' app:handle-package-expiry]  276.86ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:25:01 Running ['artisan' app:handle-package-expiry]  258.76ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:26:02 Running ['artisan' app:handle-package-expiry]  266.34ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:27:02 Running ['artisan' app:handle-package-expiry]  246.71ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:28:01 Running ['artisan' app:handle-package-expiry]  247.64ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:29:01 Running ['artisan' app:handle-package-expiry]  247.37ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:30:02 Running ['artisan' app:handle-package-expiry]  353.09ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:31:01 Running ['artisan' app:handle-package-expiry]  256.29ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:32:01 Running ['artisan' app:handle-package-expiry]  291.47ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:33:02 Running ['artisan' app:handle-package-expiry]  273.10ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:34:02 Running ['artisan' app:handle-package-expiry]  261.86ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:35:01 Running ['artisan' app:handle-package-expiry]  268.52ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:36:01 Running ['artisan' app:handle-package-expiry]  282.16ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:37:02 Running ['artisan' app:handle-package-expiry]  238.03ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:38:02 Running ['artisan' app:handle-package-expiry]  252.35ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:39:01 Running ['artisan' app:handle-package-expiry]  317.87ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:40:02 Running ['artisan' app:handle-package-expiry]  332.49ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:41:02 Running ['artisan' app:handle-package-expiry]  245.13ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:42:01 Running ['artisan' app:handle-package-expiry]  258.56ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:43:01 Running ['artisan' app:handle-package-expiry]  260.34ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:44:01 Running ['artisan' app:handle-package-expiry]  284.44ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:45:02 Running ['artisan' app:handle-package-expiry]  249.01ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:46:01 Running ['artisan' app:handle-package-expiry]  253.73ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:47:01 Running ['artisan' app:handle-package-expiry]  292.04ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:48:02 Running ['artisan' app:handle-package-expiry]  275.58ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:49:02 Running ['artisan' app:handle-package-expiry]  274.71ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:50:01 Running ['artisan' app:handle-package-expiry]  358.25ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:51:01 Running ['artisan' app:handle-package-expiry]  303.11ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:52:02 Running ['artisan' app:handle-package-expiry]  277.76ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:53:02 Running ['artisan' app:handle-package-expiry]  260.46ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:54:01 Running ['artisan' app:handle-package-expiry]  247.72ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:55:01 Running ['artisan' app:handle-package-expiry]  334.85ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:56:02 Running ['artisan' app:handle-package-expiry]  254.77ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:57:02 Running ['artisan' app:handle-package-expiry]  245.08ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:58:01 Running ['artisan' app:handle-package-expiry]  247.01ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 21:59:01 Running ['artisan' app:handle-package-expiry]  312.77ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 22:00:02 Running ['artisan' inspire] .............. 266.35ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' inspire > '/dev/null' 2>&1  
  2024-12-26 22:00:02 Running ['artisan' app:handle-package-expiry]  288.83ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 22:01:01 Running ['artisan' app:handle-package-expiry]  247.78ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 22:02:01 Running ['artisan' app:handle-package-expiry]  339.61ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 22:03:01 Running ['artisan' app:handle-package-expiry]  265.74ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 22:04:02 Running ['artisan' app:handle-package-expiry]  260.57ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 22:05:01 Running ['artisan' app:handle-package-expiry]  251.26ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 22:06:01 Running ['artisan' app:handle-package-expiry]  367.65ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 22:07:01 Running ['artisan' app:handle-package-expiry]  257.18ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 22:08:02 Running ['artisan' app:handle-package-expiry]  322.31ms DONE
  ⇂ '/opt/cpanel/ea-php82/root/usr/bin/php' 'artisan' app:handle-package-expiry > '/dev/null' 2>&1  


  2024-12-26 22:09:02 Running ['artisan' app:handle-package-expiry]  262.70ms DONE
